Id,SalePrice
2611,122037.40991308444
2612,155914.24168770906
2613,132525.83938662222
2614,125693.62644374266
2615,157610.12204968013
2616,144476.44864905335
2617,187022.94139424874
2618,198756.07395254355
2619,194952.52489186806
2620,184803.09531903174
2621,177976.6005988254
2622,181943.635143366
2623,245758.80874085583
2624,306128.7404314289
2625,302564.43319916993
2626,172877.49509727187
2627,167988.42898772814
2628,474488.0273739582
2629,496848.9934087817
2630,360250.02975048585
2631,487910.7491545549
2632,432339.25123644556
2633,302975.3621529224
2634,433320.72646981536
2635,157483.49324237197
2636,176990.5221122595
2637,181083.66850249117
2638,255880.66637789027
2639,184875.90376323936
2640,151612.44783165754
2641,101959.04480708335
2642,192369.7267538056
2643,100257.55538670198
2644,125049.33997478998
2645,107277.33247461864
2646,96308.97804960824
2647,101858.19416382219
2648,144511.3423840022
2649,146581.32618063135
2650,136811.29678453348
2651,140326.9491018902
2652,410518.349275688
2653,247699.3778154346
2654,243113.42028992146
2655,406834.783420739
2656,325285.3809448787
2657,353817.4347544883
2658,304919.1153888423
2659,296529.7787966174
2660,352975.63102323527
2661,352290.8479503911
2662,369037.47814215894
2663,285623.6284661362
2664,274236.2897797117
2665,327791.3921572589
2666,289459.3963348954
2667,168347.91924713677
2668,181995.20871053415
2669,179205.45656207012
2670,273918.8489307618
2671,190408.50534395088
2672,197640.3703154178
2673,204754.47081774502
2674,199648.67214884175
2675,171086.76597295367
2676,194721.84645013534
2677,196995.00489512662
2678,245416.53577651395
2679,274508.6916835913
2680,281651.2903403448
2681,415597.0398698164
2682,327784.2994542352
2683,509708.2278254612
2684,311034.8353724598
2685,333301.7793194776
2686,260685.20971736644
2687,321268.8635416318
2688,210774.72827316975
2689,206928.34498768076
2690,459957.92246278166
2691,184757.59015492504
2692,136565.87062814974
2693,196557.15482336632
2694,136749.87447089955
2695,193589.25203469372
2696,186293.96440347485
2697,190260.842970629
2698,188423.4133858177
2699,173818.21070797573
2700,159213.22836657157
2701,152406.0922179002
2702,111393.91729868241
2703,127377.45317526755
2704,139948.16045709504
2705,117238.06730884548
2706,115368.65390995628
2707,126837.27158500388
2708,131952.6134790232
2709,104250.97621248326
2710,126455.8565809211
2711,280510.6962073504
2712,393278.8078369213
2713,172454.5203433567
2714,149334.11046406737
2715,171905.18242489584
2716,142641.2142655792
2717,189649.67372351853
2718,222121.86506006157
2719,155589.2986091982
2720,172532.72366694215
2721,134631.81873958607
2722,160892.79159459914
2723,142502.4296374505
2724,127798.80662423167
2725,131541.0781827313
2726,152561.58644650737
2727,179934.43947087342
2728,178311.5763944178
2729,149862.38643415767
2730,147147.8230300556
2731,133790.93389115814
2732,132934.4006860657
2733,159344.6465110619
2734,143285.9548755674
